"20190503","TBA","BAL",7,0
"20190503","BOS","CHA",6,1
"20190503","SEA","CLE",1,2
"20190503","KCA","DET",3,4
"20190503","MIN","NYA",3,6
"20190503","TOR","TEX",1,0
"20190504","SLN","CHN",5,6
"20190504","SFN","CIN",2,9
"20190504","ARI","COL",9,2
"20190504","ATL","MIA",9,2
"20190504","NYN","MIL",3,4
"20190504","WAS","PHI",10,8
"20190504","OAK","PIT",4,6
"20190504","LAN","SDN",7,6
"20190504","HOU","ANA",14,2
"20190504","TBA","BAL",0,3
"20190504","BOS","CHA",15,2
"20190504","SEA","CLE",4,5
"20190504","KCA","DET",15,3
"20190504","MIN","NYA",7,3
"20190504","TOR","TEX",5,8
"20190505","SLN","CHN",5,13
"20190505","SFN","CIN",6,5
"20190505","ARI","COL",7,8
"20190505","ATL","MIA",3,1
"20190505","NYN","MIL",2,3
"20190505","WAS","PHI",1,7
"20190505","OAK","PIT",3,5
"20190505","LAN","SDN",5,8
"20190505","HOU","ANA",10,4
"20190505","BOS","CHA",9,2
"20190505","SEA","CLE",10,0
"20190505","KCA","DET",2,5
"20190505","MIN","NYA",1,4
"20190505","TOR","TEX",2,10
"20190506","MIA","CHN",6,5
"20190506","SFN","CIN",4,12
"20190506","ATL","LAN",3,5
"20190506","WAS","MIL",3,5
"20190506","NYN","SDN",0,4
"20190506","PHI","SLN",0,6
"20190506","BOS","BAL",1,4
"20190506","CHA","CLE",9,1
"20190506","KCA","HOU",4,6
"20190506","SEA","NYA",3,7
"20190506","ARI","TBA",1,12
"20190506","MIN","TOR",8,0
"20190507","MIA","CHN",2,5
"20190507","SFN","COL",14,4
"20190507","ATL","LAN",0,9
"20190507","WAS","MIL",0,6
"20190507","TEX","PIT",4,5
"20190507","NYN","SDN",7,6
"20190507","PHI","SLN",11,1
"20190507","BOS","BAL",8,5
"20190507","CHA","CLE",2,0
"20190507","ANA","DET",5,2
"20190507","KCA","HOU",12,2
"20190507","SEA","NYA",4,5
"20190507","CIN","OAK",0,2
"20190507","ARI","TBA",3,6
"20190507","MIN","TOR",3,0
"20190508","MIA","CHN",2,3
"20190508","ATL","LAN",4,9
"20190508","WAS","MIL",3,7
"20190508","TEX","PIT",9,6
"20190508","NYN","SDN",2,3
"20190508","PHI","SLN",5,0
"20190508","BOS","BAL",2,1
"20190508","CHA","CLE",3,5
"20190508","ANA","DET",3,10
"20190508","KCA","HOU",0,9
"20190508","SEA","NYA",10,1
"20190508","CIN","OAK",4,5
"20190508","ARI","TBA",3,2
"20190508","MIN","TOR",9,1
"20190509","ATL","ARI",2,3
"20190509","MIA","CHN",1,4
"20190509","SFN","COL",11,12
"20190509","WAS","LAN",6,0
"20190509","PIT","SLN",4,17
"20190509","CHA","CLE",0,5
"20190509","ANA","DET",13,0
"20190509","TEX","HOU",2,4
"20190509","SEA","NYA",1,3
"20190509","CIN","OAK",3,0
"20190510","ATL","ARI",2,1
"20190510","MIL","CHN",7,0
"20190510","SDN","COL",2,12
"20190510","WAS","LAN",0,5
"20190510","MIA","NYN",2,11
"20190510","CIN","SFN",7,0
"20190510","PIT","SLN",2,1
"20190510","ANA","BAL",8,3
"20190510","SEA","BOS",1,14
"20190510","TEX","HOU",0,3
"20190510","PHI","KCA",1,5
"20190510","DET","MIN",0,6
"20190510","CLE","OAK",3,4
"20190510","NYA","TBA",4,3
"20190510","CHA","TOR",3,4
"20190511","ATL","ARI",6,4
"20190511","MIL","CHN",1,2
"20190511","SDN","COL",4,3
"20190511","WAS","LAN",5,2
"20190511","MIA","NYN",1,4
"20190511","CIN","SFN",5,4
"20190511","PIT","SLN",2,1
"20190511","ANA","BAL",7,2
"20190511","SEA","BOS",5,9
"20190511","TEX","HOU",4,11
"20190511","PHI","KCA",7,0
"20190511","DET","MIN",5,3
"20190511","DET","MIN",3,8
"20190511","CLE","OAK",2,3
"20190511","NYA","TBA",2,7
"20190511","CHA","TOR",7,2
"20190512","ATL","ARI",5,3
"20190512","MIL","CHN",1,4
"20190512","SDN","COL",7,10
"20190512","WAS","LAN",0,6
"20190512","CIN","SFN",5,6
"20190512","PIT","SLN",10,6
"20190512","ANA","BAL",1,5
"20190512","SEA","BOS",2,11
"20190512","TEX","HOU",5,15
"20190512","PHI","KCA",6,1
"20190512","DET","MIN",5,3
"20190512","CLE","OAK",5,3
"20190512","NYA","TBA",7,1
"20190512","CHA","TOR",5,1
"20190513","PIT","ARI",3,9
"20190513","MIL","PHI",4,7
"20190513","CLE","CHA",2,5
"20190513","HOU","DET",8,1
"20190513","ANA","MIN",5,4
"20190513","OAK","SEA",5,6
"20190514","PIT","ARI",6,2
"20190514","SLN","ATL",14,3
"20190514","CHN","CIN",3,1
"20190514","SDN","LAN",3,6
"20190514","TBA","MIA",4,0
"20190514","MIL","PHI",6,1
"20190514","TOR","SFN",7,3
"20190514","NYN","WAS",6,2
"20190514","COL","BOS",5,4
"20190514","CLE","CHA",9,0
"20190514","HOU","DET",11,4
"20190514","TEX","KCA",5,11
"20190514","ANA","MIN",3,4
"20190514","OAK","SEA",3,4
"20190515","PIT","ARI",1,11
"20190515","SLN","ATL",0,4
"20190515","CHN","CIN",5,6
"20190515","SDN","LAN",0,2
"20190515","TBA","MIA",1,0
"20190515","MIL","PHI",5,2
"20190515","TOR","SFN",3,4
"20190515","NYN","WAS",1,5
"20190515","COL","BOS",5,6
"20190515","HOU","DET",5,1
"20190515","TEX","KCA",6,1
"20190515","ANA","MIN",7,8
"20190515","BAL","NYA",3,5
"20190515","BAL","NYA",1,3
"20190516","SLN","ATL",2,10
"20190516","CHN","CIN",2,4
"20190516","MIL","PHI",11,3
"20190516","PIT","SDN",3,4
"20190516","NYN","WAS",6,7
"20190516","TOR","CHA",2,4
"20190516","BAL","CLE",7,14
"20190516","OAK","DET",17,3
"20190516","TEX","KCA",16,1
"20190516","MIN","SEA",11,6
"20190517","SFN","ARI",0,7
"20190517","MIL","ATL",8,12
"20190517","LAN","CIN",6,0
"20190517","NYN","MIA",6,8
"20190517","COL","PHI",4,5
"20190517","PIT","SDN",5,3
"20190517","CHN","WAS",14,6
"20190517","KCA","ANA",2,5
"20190517","HOU","BOS",3,1
"20190517","TOR","CHA",10,2
"20190517","BAL","CLE",5,1
"20190517","OAK","DET",7,2
"20190517","TBA","NYA",3,4
"20190517","MIN","SEA",7,1
"20190517","SLN","TEX",3,7
"20190518","SFN","ARI",8,5
"20190518","MIL","ATL",3,4
"20190518","LAN","CIN",0,4
"20190518","NYN","MIA",0,2
"20190518","COL","PHI",1,2
"20190518","PIT","SDN",7,2
"20190518","CHN","WAS",2,5
"20190518","KCA","ANA",3,6
"20190518","HOU","BOS",7,3
"20190518","TOR","CHA",1,4
"20190518","BAL","CLE",1,4
"20190518","OAK","DET",4,1
"20190518","TBA","NYA",2,1
"20190518","MIN","SEA",18,4
"20190518","SLN","TEX",8,2
"20190519","SFN","ARI",3,2
"20190519","MIL","ATL",3,2
"20190519","LAN","CIN",8,3
"20190519","NYN","MIA",0,3
"20190519","COL","PHI",5,7
"20190519","PIT","SDN",6,4
"20190519","CHN","WAS",6,5
"20190519","KCA","ANA",5,1
"20190519","HOU","BOS",3,4
"20190519","TOR","CHA",5,2
"20190519","BAL","CLE",0,10
"20190519","OAK","DET",7,3
"20190519","TBA","NYA",5,13
"20190519","MIN","SEA",4,7
"20190519","SLN","TEX",4,5
"20190520","PHI","CHN",5,4
"20190520","WAS","NYN",3,5
"20190520","ARI","SDN",1,2
"20190520","ATL","SFN",4,1
"20190520","MIN","ANA",3,1
"20190520","NYA","BAL",10,7
"20190520","OAK","CLE",6,4
"20190520","CHA","HOU",0,3
"20190520","SEA","TEX",9,10
"20190520","BOS","TOR",12,2
"20190521","PHI","CHN",2,3
"20190521","CIN","MIL",3,0
"20190521","WAS","NYN",5,6
"20190521","COL","PIT",5,0
"20190521","ARI","SDN",2,3
"20190521","ATL","SFN",3,4
"20190521","MIN","ANA",8,3
"20190521","NYA","BAL",11,4
"20190521","OAK","CLE",5,3
"20190521","MIA","DET",5,4
"20190521","CHA","HOU",1,5
"20190521","LAN","TBA",7,3
"20190521","SEA","TEX",3,5
"20190521","BOS","TOR",3,10
"20190522","PHI","CHN",4,8
"20190522","CIN","MIL",9,11
"20190522","WAS","NYN",1,6
"20190522","COL","PIT",9,3
"20190522","ARI","SDN",2,5
"20190522","ATL","SFN",9,2
"20190522","KCA","SLN",8,2
"20190522","KCA","SLN",3,10
"20190522","NYA","BAL",7,5
"20190522","OAK","CLE",7,2
